task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T3335	3335	90219	Ship Finance International Ltd	SFLI	2015-08-26	2015-08-26	2015-09-09
T3336	3336	90219	Ship Finance International Ltd	SFLI	2015-02-26	2015-02-26	2015-03-12
T3337	3337	90219	Ship Finance International Ltd	SFLI	2018-02-27	2018-02-27	2018-03-13
T3338	3338	90219	Ship Finance International Ltd	SFLI	2016-11-29	2016-11-29	2016-12-13
T3339	3339	90219	Ship Finance International Ltd	SFLI	2017-05-30	2017-05-30	2017-06-13
T3355	3355	90744	Silicon Motion Technology Corp	SIMO	2015-07-28	2015-07-28	2015-08-11
T3382	3382	14915	Smart & Final Stores Inc	00C5	2016-05-03	2016-05-03	2016-05-17
T3383	3383	14915	Smart & Final Stores Inc	00C5	2015-11-11	2015-11-11	2015-11-25
T3384	3384	14915	Smart & Final Stores Inc	00C5	2018-11-14	2018-11-14	2018-11-28
T3385	3385	14915	Smart & Final Stores Inc	00C5	2017-11-15	2017-11-15	2017-11-29
T3386	3386	14915	Smart & Final Stores Inc	00C5	2016-11-16	2016-11-16	2016-11-30
T3387	3387	14915	Smart & Final Stores Inc	00C5	2017-07-25	2017-07-25	2017-08-08
T3388	3388	14915	Smart & Final Stores Inc	00C5	2018-07-25	2018-07-25	2018-08-08
T3398	3398	76568	Sonic Corp	SONC	2017-06-22	2017-06-22	2017-07-06
T3399	3399	76568	Sonic Corp	SONC	2016-06-23	2016-06-23	2016-07-07
T3420	3420	13379	Splunk Inc	SPLZ	2015-08-27	2015-08-27	2015-09-10
T3515	3515	90394	Sunstone Hotel Investors Inc	SHO	2017-02-22	2017-02-22	2017-03-08
T3518	3518	77763	Superior Energy Services Inc	SESI	2016-04-29	2016-04-29	2016-05-13
T3523	3523	44951	Supervalu Inc	SVU	2016-07-27	2016-07-27	2016-08-10
T3525	3525	75607	Symantec Corp	SYMC	2017-02-01	2017-02-01	2017-02-15
T3526	3526	75607	Symantec Corp	SYMC	2017-11-01	2017-11-01	2017-11-15
T3530	3530	75607	Symantec Corp	SYMC	2016-05-12	2016-05-12	2016-05-26
T3534	3534	14776	Synchrony Financial	SYF	2015-07-17	2015-07-17	2015-07-31
T3583	3583	92157	TE Connectivity Ltd	TELW	2017-04-26	2017-04-26	2017-05-10
T3589	3589	13914	Tableau Software Inc	TBLS	2015-02-04	2015-02-04	2015-02-18
T3590	3590	13914	Tableau Software Inc	TBLS	2015-07-29	2015-07-29	2015-08-12
T3594	3594	13915	Tallgrass Energy Partners LP	TEPE	2018-02-13	2018-02-13	2018-02-27
T3601	3601	91321	Teck Resources Ltd	TKE	2016-10-27	2016-10-27	2016-11-10
T3602	3602	91321	Teck Resources Ltd	TKE	2016-07-28	2016-07-28	2016-08-11
T3608	3608	90703	Teekay LNG Partners LP	TGPN	2016-02-18	2016-02-18	2016-03-03
T3610	3610	90703	Teekay LNG Partners LP	TGPN	2017-02-23	2017-02-23	2017-03-09
T3628	3628	92293	Teradata Corp	TDC	2015-11-05	2015-11-05	2015-11-19
T3629	3629	92293	Teradata Corp	TDC	2018-02-08	2018-02-08	2018-02-22
T3630	3630	92293	Teradata Corp	TDC	2017-02-09	2017-02-09	2017-02-23
T3631	3631	92293	Teradata Corp	TDC	2017-04-27	2017-04-27	2017-05-11
T3632	3632	93436	Tesla Inc	TSLA	2018-08-01	2018-08-01	2018-08-15
T3633	3633	93436	Tesla Inc	TSLA	2015-11-03	2015-11-03	2015-11-17
T3634	3634	93436	Tesla Inc	TSLA	2016-05-04	2016-05-04	2016-05-18
T3635	3635	93436	Tesla Inc	TSLA	2015-05-06	2015-05-06	2015-05-20
T3636	3636	93436	Tesla Inc	TSLA	2018-02-07	2018-02-07	2018-02-21
T3637	3637	93436	Tesla Inc	TSLA	2016-02-10	2016-02-10	2016-02-24
T3638	3638	93436	Tesla Inc	TSLA	2015-02-12	2015-02-12	2015-02-26
T3639	3639	93436	Tesla Inc	TSLA	2018-10-24	2018-10-24	2018-11-07
T3640	3640	75652	Teva Pharmaceutical Industries Ltd	TEVI	2017-11-02	2017-11-02	2017-11-16
T3641	3641	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-08-04	2016-08-04	2016-08-18
T3642	3642	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-05-09	2016-05-09	2016-05-23
T3643	3643	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-02-11	2016-02-11	2016-02-25
T3644	3644	75652	Teva Pharmaceutical Industries Ltd	TEVI	2017-05-11	2017-05-11	2017-05-25
T3645	3645	75652	Teva Pharmaceutical Industries Ltd	TEVI	2016-11-15	2016-11-15	2016-11-29
T3646	3646	15579	Texas Instruments Inc	TXN	2015-10-21	2015-10-21	2015-11-04
T3647	3647	15579	Texas Instruments Inc	TXN	2015-04-22	2015-04-22	2015-05-06
T3648	3648	15579	Texas Instruments Inc	TXN	2018-10-23	2018-10-23	2018-11-06
T3649	3649	15579	Texas Instruments Inc	TXN	2018-04-24	2018-04-24	2018-05-08
T3650	3650	15579	Texas Instruments Inc	TXN	2017-01-24	2017-01-24	2017-02-07
T3651	3651	15579	Texas Instruments Inc	TXN	2018-07-24	2018-07-24	2018-08-07
T3652	3652	15579	Texas Instruments Inc	TXN	2016-07-25	2016-07-25	2016-08-08
T3653	3653	15579	Texas Instruments Inc	TXN	2015-01-26	2015-01-26	2015-02-09
T3654	3654	15579	Texas Instruments Inc	TXN	2016-10-26	2016-10-26	2016-11-09
T3655	3655	90427	Texas Roadhouse Inc	TXRH	2016-08-01	2016-08-01	2016-08-15
T3656	3656	90427	Texas Roadhouse Inc	TXRH	2017-05-01	2017-05-01	2017-05-15
T3657	3657	90427	Texas Roadhouse Inc	TXRH	2016-05-02	2016-05-02	2016-05-16
T3658	3658	90427	Texas Roadhouse Inc	TXRH	2015-11-02	2015-11-02	2015-11-16
T3659	3659	90427	Texas Roadhouse Inc	TXRH	2015-05-04	2015-05-04	2015-05-18
T3660	3660	90427	Texas Roadhouse Inc	TXRH	2018-02-20	2018-02-20	2018-03-06
T3661	3661	90427	Texas Roadhouse Inc	TXRH	2017-02-21	2017-02-21	2017-03-07
T3662	3662	90427	Texas Roadhouse Inc	TXRH	2016-02-22	2016-02-22	2016-03-07
T3663	3663	90427	Texas Roadhouse Inc	TXRH	2018-04-30	2018-04-30	2018-05-14
T3664	3664	90427	Texas Roadhouse Inc	TXRH	2018-07-30	2018-07-30	2018-08-13
T3665	3665	90427	Texas Roadhouse Inc	TXRH	2017-10-30	2017-10-30	2017-11-13
T3666	3666	23579	Textron Inc	TXT	2018-07-18	2018-07-18	2018-08-01
T3667	3667	23579	Textron Inc	TXT	2017-10-19	2017-10-19	2017-11-02
T3668	3668	23579	Textron Inc	TXT	2017-01-25	2017-01-25	2017-02-08
T3669	3669	23579	Textron Inc	TXT	2018-01-31	2018-01-31	2018-02-14
T3670	3670	13863	TherapeuticsMD Inc	CRFF	2017-11-06	2017-11-06	2017-11-20
T3671	3671	13863	TherapeuticsMD Inc	CRFF	2018-02-20	2018-02-20	2018-03-06
T3672	3672	62092	Thermo Fisher Scientific Inc	TMO	2015-10-21	2015-10-21	2015-11-04
T3673	3673	62092	Thermo Fisher Scientific Inc	TMO	2015-07-22	2015-07-22	2015-08-05
T3674	3674	62092	Thermo Fisher Scientific Inc	TMO	2018-10-24	2018-10-24	2018-11-07
T3675	3675	62092	Thermo Fisher Scientific Inc	TMO	2018-07-25	2018-07-25	2018-08-08
T3676	3676	62092	Thermo Fisher Scientific Inc	TMO	2017-10-25	2017-10-25	2017-11-08
T3677	3677	62092	Thermo Fisher Scientific Inc	TMO	2017-04-26	2017-04-26	2017-05-10
T3678	3678	62092	Thermo Fisher Scientific Inc	TMO	2016-10-27	2016-10-27	2016-11-10
T3679	3679	62092	Thermo Fisher Scientific Inc	TMO	2016-04-28	2016-04-28	2016-05-12
T3680	3680	62092	Thermo Fisher Scientific Inc	TMO	2016-01-28	2016-01-28	2016-02-11
T3681	3681	62092	Thermo Fisher Scientific Inc	TMO	2016-07-28	2016-07-28	2016-08-11
T3682	3682	62092	Thermo Fisher Scientific Inc	TMO	2015-01-29	2015-01-29	2015-02-12
T3683	3683	62092	Thermo Fisher Scientific Inc	TMO	2017-01-31	2017-01-31	2017-02-14
T3684	3684	62092	Thermo Fisher Scientific Inc	TMO	2018-01-31	2018-01-31	2018-02-14
T3685	3685	14637	Time Inc	TIMEW	2016-05-05	2016-05-05	2016-05-19
T3686	3686	80286	Tractor Supply Co	TSCO	2017-02-01	2017-02-01	2017-02-15
T3687	3687	80286	Tractor Supply Co	TSCO	2016-10-19	2016-10-19	2016-11-02
T3688	3688	80286	Tractor Supply Co	TSCO	2016-07-20	2016-07-20	2016-08-03
T3689	3689	80286	Tractor Supply Co	TSCO	2015-10-21	2015-10-21	2015-11-04
T3690	3690	80286	Tractor Supply Co	TSCO	2015-07-22	2015-07-22	2015-08-05
T3691	3691	80286	Tractor Supply Co	TSCO	2017-10-25	2017-10-25	2017-11-08
T3692	3692	80286	Tractor Supply Co	TSCO	2018-10-25	2018-10-25	2018-11-08
T3693	3693	80286	Tractor Supply Co	TSCO	2018-04-26	2018-04-26	2018-05-10
T3694	3694	80286	Tractor Supply Co	TSCO	2017-07-26	2017-07-26	2017-08-09
T3695	3695	80286	Tractor Supply Co	TSCO	2018-07-26	2018-07-26	2018-08-09
T3696	3696	80286	Tractor Supply Co	TSCO	2015-01-28	2015-01-28	2015-02-11
T3697	3697	67774	TransCanada Corp	TRP2	2017-11-09	2017-11-09	2017-11-23
T3698	3698	91152	TransDigm Group Inc	TGD	2018-02-06	2018-02-06	2018-02-20
T3699	3699	15478	TransUnion	00S9	2018-02-13	2018-02-13	2018-02-27
T3705	3705	79237	Transocean Ltd	RIG	2017-05-04	2017-05-04	2017-05-18
T3706	3706	79237	Transocean Ltd	RIG	2016-05-05	2016-05-05	2016-05-19
T3720	3720	14918	Travelport Worldwide Ltd	TVPT	2015-08-04	2015-08-04	2015-08-18
T3750	3750	14295	Twitter Inc	TWEE	2015-07-28	2015-07-28	2015-08-11
T3751	3751	77730	Tyson Foods Inc	TYSN	2018-02-08	2018-02-08	2018-02-22
T3752	3752	13253	U.S. Silica Holdings Inc	SLCA	2018-10-23	2018-10-23	2018-11-06
T3753	3753	13253	U.S. Silica Holdings Inc	SLCA	2016-02-24	2016-02-24	2016-03-09
T3754	3754	13253	U.S. Silica Holdings Inc	SLCA	2017-04-25	2017-04-25	2017-05-09
T3755	3755	13253	U.S. Silica Holdings Inc	SLCA	2015-07-29	2015-07-29	2015-08-12
T3756	3756	13253	U.S. Silica Holdings Inc	SLCA	2018-07-31	2018-07-31	2018-08-14
T3780	3780	91103	United Continental Holdings Inc	UAL	2018-10-17	2018-10-17	2018-10-31
T3781	3781	91103	United Continental Holdings Inc	UAL	2017-04-18	2017-04-18	2017-05-02
T3782	3782	91103	United Continental Holdings Inc	UAL	2018-04-18	2018-04-18	2018-05-02
T3783	3783	91103	United Continental Holdings Inc	UAL	2017-01-18	2017-01-18	2017-02-01
T3784	3784	91103	United Continental Holdings Inc	UAL	2017-07-19	2017-07-19	2017-08-02
T3785	3785	91103	United Continental Holdings Inc	UAL	2018-01-23	2018-01-23	2018-02-06
T3795	3795	85663	United Rentals Inc	URI1	2016-01-28	2016-01-28	2016-02-11
T3801	3801	76644	United States Steel Corp	X	2017-04-26	2017-04-26	2017-05-10
T3812	3812	92655	UnitedHealth Group Inc	UNIH	2017-10-17	2017-10-17	2017-10-31
T3826	3826	79881	Urban Outfitters Inc	URBN	2017-11-20	2017-11-20	2017-12-04
T3879	3879	93089	Verisk Analytics Inc	VRSK	2016-05-04	2016-05-04	2016-05-18
T3880	3880	93089	Verisk Analytics Inc	VRSK	2018-02-21	2018-02-21	2018-03-07
T3881	3881	93089	Verisk Analytics Inc	VRSK	2016-02-24	2016-02-24	2016-03-09
T3882	3882	93089	Verisk Analytics Inc	VRSK	2015-02-25	2015-02-25	2015-03-11
T3883	3883	93089	Verisk Analytics Inc	VRSK	2015-10-28	2015-10-28	2015-11-11
T3884	3884	93089	Verisk Analytics Inc	VRSK	2015-04-29	2015-04-29	2015-05-13
T3885	3885	93089	Verisk Analytics Inc	VRSK	2015-07-29	2015-07-29	2015-08-12
T3886	3886	93089	Verisk Analytics Inc	VRSK	2018-10-31	2018-10-31	2018-11-14
T3887	3887	65875	Verizon Communications Inc	BEL	2017-10-19	2017-10-19	2017-11-02
T3888	3888	65875	Verizon Communications Inc	BEL	2017-04-20	2017-04-20	2017-05-04
T3889	3889	65875	Verizon Communications Inc	BEL	2016-10-20	2016-10-20	2016-11-03
T3890	3890	65875	Verizon Communications Inc	BEL	2015-04-21	2015-04-21	2015-05-05
T3891	3891	65875	Verizon Communications Inc	BEL	2016-04-21	2016-04-21	2016-05-05
T3892	3892	65875	Verizon Communications Inc	BEL	2016-01-21	2016-01-21	2016-02-04
T3893	3893	65875	Verizon Communications Inc	BEL	2015-07-21	2015-07-21	2015-08-04
T3894	3894	65875	Verizon Communications Inc	BEL	2018-01-23	2018-01-23	2018-02-06
T3895	3895	65875	Verizon Communications Inc	BEL	2018-10-23	2018-10-23	2018-11-06
T3896	3896	65875	Verizon Communications Inc	BEL	2018-04-24	2018-04-24	2018-05-08
T3897	3897	65875	Verizon Communications Inc	BEL	2017-01-24	2017-01-24	2017-02-07
T3898	3898	65875	Verizon Communications Inc	BEL	2018-07-24	2018-07-24	2018-08-07
T3899	3899	65875	Verizon Communications Inc	BEL	2016-07-26	2016-07-26	2016-08-09
T3900	3900	16279	Versum Materials Inc	VSMWI	2017-08-01	2017-08-01	2017-08-15
T3901	3901	16279	Versum Materials Inc	VSMWI	2017-05-02	2017-05-02	2017-05-16
T3902	3902	16279	Versum Materials Inc	VSMWI	2018-02-06	2018-02-06	2018-02-20
T3903	3903	16279	Versum Materials Inc	VSMWI	2018-11-06	2018-11-06	2018-11-20
T3904	3904	16279	Versum Materials Inc	VSMWI	2018-08-07	2018-08-07	2018-08-21
T3905	3905	16279	Versum Materials Inc	VSMWI	2017-11-09	2017-11-09	2017-11-23
T3906	3906	76744	Vertex Pharmaceuticals Inc	VRT1	2017-01-25	2017-01-25	2017-02-08
T3907	3907	76744	Vertex Pharmaceuticals Inc	VRT1	2016-10-25	2016-10-25	2016-11-08
T3908	3908	76744	Vertex Pharmaceuticals Inc	VRT1	2017-10-25	2017-10-25	2017-11-08
T3913	3913	76744	Vertex Pharmaceuticals Inc	VRT1	2016-01-27	2016-01-27	2016-02-10
T3918	3918	91063	Viacom Inc	VIAB	2018-08-09	2018-08-09	2018-08-23
T3921	3921	91063	Viacom Inc	VIAB	2018-04-25	2018-04-25	2018-05-09
T3944	3944	93071	Vitamin Shoppe Inc	VTSP	2017-11-08	2017-11-08	2017-11-22
T3945	3945	93071	Vitamin Shoppe Inc	VTSP	2017-05-10	2017-05-10	2017-05-24
T3946	3946	93071	Vitamin Shoppe Inc	VTSP	2016-02-23	2016-02-23	2016-03-08
T3947	3947	93071	Vitamin Shoppe Inc	VTSP	2015-02-24	2015-02-24	2015-03-10
T3948	3948	13904	Voya Financial Inc	VOYA	2017-11-01	2017-11-01	2017-11-15
T3949	3949	13904	Voya Financial Inc	VOYA	2018-08-02	2018-08-02	2018-08-16
T3959	3959	17743	W. R. Berkley Corp	BKLY	2016-07-25	2016-07-25	2016-08-08
T3960	3960	17743	W. R. Berkley Corp	BKLY	2017-07-25	2017-07-25	2017-08-08
T3961	3961	17743	W. R. Berkley Corp	BKLY	2016-10-25	2016-10-25	2016-11-08
T3971	3971	85931	Waddell & Reed Financial Inc	WDR	2018-07-31	2018-07-31	2018-08-14
T3972	3972	19502	Walgreens Boots Alliance Inc	WAG	2015-04-09	2015-04-09	2015-04-23
T3973	3973	19502	Walgreens Boots Alliance Inc	WAG	2015-07-09	2015-07-09	2015-07-23
T3974	3974	19502	Walgreens Boots Alliance Inc	WAG	2018-06-28	2018-06-28	2018-07-12
T3975	3975	19502	Walgreens Boots Alliance Inc	WAG	2015-10-28	2015-10-28	2015-11-11
T3976	3976	12477	Walker & Dunlop Inc	WDWD	2016-05-04	2016-05-04	2016-05-18
T3979	3979	26403	Walt Disney Co	DIS	2018-08-07	2018-08-07	2018-08-21
T3994	3994	32791	Weatherford International PLC	ENGY	2015-10-22	2015-10-22	2015-11-05
T4002	4002	89244	Weight Watchers International Inc	WTWI	2018-11-01	2018-11-01	2018-11-15
T4005	4005	90272	WellCare Health Plans Inc	WCGI	2015-05-06	2015-05-06	2015-05-20
T4023	4023	86876	Wesco International Inc	WSCO	2016-10-27	2016-10-27	2016-11-10
T4024	4024	13830	West Corp	WTSZ	2016-08-02	2016-08-02	2016-08-16
T4025	4025	66384	Western Digital Corp	WDC	2017-01-25	2017-01-25	2017-02-08
T4026	4026	66384	Western Digital Corp	WDC	2018-10-25	2018-10-25	2018-11-08
T4027	4027	66384	Western Digital Corp	WDC	2018-07-26	2018-07-26	2018-08-09
T4028	4028	66384	Western Digital Corp	WDC	2017-10-26	2017-10-26	2017-11-09
T4029	4029	66384	Western Digital Corp	WDC	2015-01-27	2015-01-27	2015-02-10
T4030	4030	66384	Western Digital Corp	WDC	2016-07-28	2016-07-28	2016-08-11
T4031	4031	66384	Western Digital Corp	WDC	2015-07-29	2015-07-29	2015-08-12
T4032	4032	91073	Western Refining Inc	WRF	2015-08-04	2015-08-04	2015-08-18
T4033	4033	91461	Western Union Co	WUN	2018-11-01	2018-11-01	2018-11-15
T4034	4034	91461	Western Union Co	WUN	2015-02-10	2015-02-10	2015-02-24
T4035	4035	91461	Western Union Co	WUN	2015-04-30	2015-04-30	2015-05-14
T4036	4036	91461	Western Union Co	WUN	2015-07-30	2015-07-30	2015-08-13
T4037	4037	90312	Westlake Chemical Corp	WLKC	2018-08-02	2018-08-02	2018-08-16
T4038	4038	90312	Westlake Chemical Corp	WLKC	2018-05-03	2018-05-03	2018-05-17
T4039	4039	90312	Westlake Chemical Corp	WLKC	2018-02-20	2018-02-20	2018-03-06
T4040	4040	13627	WhiteWave Foods Co	WWAV	2015-08-07	2015-08-07	2015-08-21
T4041	4041	13627	WhiteWave Foods Co	WWAV	2016-05-10	2016-05-10	2016-05-24
T4042	4042	13627	WhiteWave Foods Co	WWAV	2016-02-11	2016-02-11	2016-02-25
T4043	4043	13627	WhiteWave Foods Co	WWAV	2015-02-12	2015-02-12	2015-02-26
T4050	4050	15782	WillScot Corp	01YF	2018-11-09	2018-11-09	2018-11-23
T4129	4129	15216	Xenia Hotels & Resorts Inc	XHR	2017-11-07	2017-11-07	2017-11-21
T4130	4130	15216	Xenia Hotels & Resorts Inc	XHR	2017-08-08	2017-08-08	2017-08-22
T4134	4134	15216	Xenia Hotels & Resorts Inc	XHR	2018-02-27	2018-02-27	2018-03-13
T4138	4138	27983	Xerox Corp	XRX	2015-10-26	2015-10-26	2015-11-09
T4139	4139	27983	Xerox Corp	XRX	2016-01-29	2016-01-29	2016-02-12
T4140	4140	27983	Xerox Corp	XRX	2015-01-30	2015-01-30	2015-02-13
T4141	4141	76201	Xilinx Inc	XLNX	2015-10-14	2015-10-14	2015-10-28
T4142	4142	76201	Xilinx Inc	XLNX	2018-10-24	2018-10-24	2018-11-07
T4143	4143	76201	Xilinx Inc	XLNX	2018-04-25	2018-04-25	2018-05-09
T4144	4144	76201	Xilinx Inc	XLNX	2017-01-25	2017-01-25	2017-02-08
T4145	4145	76201	Xilinx Inc	XLNX	2018-07-25	2018-07-25	2018-08-08
T4146	4146	76201	Xilinx Inc	XLNX	2017-10-25	2017-10-25	2017-11-08
T4147	4147	76201	Xilinx Inc	XLNX	2017-04-26	2017-04-26	2017-05-10
T4148	4148	12799	Yandex NV	YNDX	2015-10-27	2015-10-27	2015-11-10
T4149	4149	12799	Yandex NV	YNDX	2016-10-27	2016-10-27	2016-11-10
T4150	4150	12799	Yandex NV	YNDX	2015-04-28	2015-04-28	2015-05-12
T4151	4151	12799	Yandex NV	YNDX	2016-04-28	2016-04-28	2016-05-12
T4152	4152	12799	Yandex NV	YNDX	2016-07-28	2016-07-28	2016-08-11
T4153	4153	13318	Yelp Inc	YELP	2018-08-08	2018-08-08	2018-08-22
T4154	4154	13318	Yelp Inc	YELP	2016-02-08	2016-02-08	2016-02-22
T4155	4155	13318	Yelp Inc	YELP	2018-11-08	2018-11-08	2018-11-22
T4156	4156	13318	Yelp Inc	YELP	2016-08-09	2016-08-09	2016-08-23
T4157	4157	13318	Yelp Inc	YELP	2017-05-09	2017-05-09	2017-05-23
T4158	4158	13318	Yelp Inc	YELP	2015-07-28	2015-07-28	2015-08-11
T4159	4159	13318	Yelp Inc	YELP	2015-10-28	2015-10-28	2015-11-11
T4160	4160	13318	Yelp Inc	YELP	2015-04-29	2015-04-29	2015-05-13
T4161	4161	16650	Yext Inc	YEXT	2018-11-29	2018-11-29	2018-12-13
T4162	4162	16343	Yum China Holdings Inc	YUMC	2017-04-06	2017-04-06	2017-04-20
T4163	4163	16343	Yum China Holdings Inc	YUMC	2017-07-06	2017-07-06	2017-07-20
T4164	4164	16343	Yum China Holdings Inc	YUMC	2018-02-08	2018-02-08	2018-02-22
T4165	4165	85348	Yum! Brands Inc	YUM	2018-05-02	2018-05-02	2018-05-16
T4166	4166	85348	Yum! Brands Inc	YUM	2017-11-02	2017-11-02	2017-11-16
T4167	4167	85348	Yum! Brands Inc	YUM	2017-05-03	2017-05-03	2017-05-17
T4168	4168	85348	Yum! Brands Inc	YUM	2016-02-04	2016-02-04	2016-02-18
T4169	4169	85348	Yum! Brands Inc	YUM	2015-02-05	2015-02-05	2015-02-19
T4170	4170	85348	Yum! Brands Inc	YUM	2016-10-06	2016-10-06	2016-10-20
T4171	4171	85348	Yum! Brands Inc	YUM	2015-10-07	2015-10-07	2015-10-21
T4172	4172	85348	Yum! Brands Inc	YUM	2017-02-09	2017-02-09	2017-02-23
T4173	4173	85348	Yum! Brands Inc	YUM	2016-07-14	2016-07-14	2016-07-28
T4174	4174	85348	Yum! Brands Inc	YUM	2015-07-15	2015-07-15	2015-07-29
T4175	4175	85348	Yum! Brands Inc	YUM	2016-04-21	2016-04-21	2016-05-05
T4176	4176	85348	Yum! Brands Inc	YUM	2015-04-22	2015-04-22	2015-05-06
T4177	4177	85348	Yum! Brands Inc	YUM	2018-10-31	2018-10-31	2018-11-14
T4178	4178	16449	ZTO Express (Cayman) Inc	ZTO	2018-08-09	2018-08-09	2018-08-23
T4179	4179	16449	ZTO Express (Cayman) Inc	ZTO	2018-11-15	2018-11-15	2018-11-29
T4180	4180	16449	ZTO Express (Cayman) Inc	ZTO	2017-11-21	2017-11-21	2017-12-05
T4181	4181	14984	Zayo Group Holdings Inc	ZAYO	2018-05-03	2018-05-03	2018-05-17
T4182	4182	14984	Zayo Group Holdings Inc	ZAYO	2017-11-06	2017-11-06	2017-11-20
T4183	4183	14984	Zayo Group Holdings Inc	ZAYO	2018-02-07	2018-02-07	2018-02-21
T4184	4184	76795	Zebra Technologies Corp	ZBRA	2018-08-07	2018-08-07	2018-08-21
T4185	4185	76795	Zebra Technologies Corp	ZBRA	2017-08-08	2017-08-08	2017-08-22
T4186	4186	76795	Zebra Technologies Corp	ZBRA	2018-05-08	2018-05-08	2018-05-22
T4187	4187	76795	Zebra Technologies Corp	ZBRA	2016-08-09	2016-08-09	2016-08-23
T4188	4188	76795	Zebra Technologies Corp	ZBRA	2016-05-10	2016-05-10	2016-05-24
T4189	4189	76795	Zebra Technologies Corp	ZBRA	2015-11-10	2015-11-10	2015-11-24
T4190	4190	76795	Zebra Technologies Corp	ZBRA	2018-02-22	2018-02-22	2018-03-08
T4191	4191	76795	Zebra Technologies Corp	ZBRA	2017-02-23	2017-02-23	2017-03-09
T4192	4192	76795	Zebra Technologies Corp	ZBRA	2016-02-25	2016-02-25	2016-03-10
T4193	4193	14641	Zendesk Inc	0051	2018-05-01	2018-05-01	2018-05-15
T4194	4194	14641	Zendesk Inc	0051	2016-11-01	2016-11-01	2016-11-15
T4195	4195	14641	Zendesk Inc	0051	2017-11-01	2017-11-01	2017-11-15
T4196	4196	14641	Zendesk Inc	0051	2017-08-03	2017-08-03	2017-08-17
T4197	4197	14641	Zendesk Inc	0051	2016-05-03	2016-05-03	2016-05-17
T4198	4198	14641	Zendesk Inc	0051	2015-11-03	2015-11-03	2015-11-17
T4199	4199	14641	Zendesk Inc	0051	2017-02-08	2017-02-08	2017-02-22
T4200	4200	14641	Zendesk Inc	0051	2016-02-16	2016-02-16	2016-03-01
T4201	4201	14641	Zendesk Inc	0051	2018-10-30	2018-10-30	2018-11-13
T4202	4202	12927	Zillow Group Inc	ZIL	2016-05-03	2016-05-03	2016-05-17
T4203	4203	12927	Zillow Group Inc	ZIL	2015-11-03	2015-11-03	2015-11-17
T4204	4204	12927	Zillow Group Inc	ZIL	2016-02-11	2016-02-11	2016-02-25
T4205	4205	89070	Zimmer Biomet Holdings Inc	ZMH	2017-11-01	2017-11-01	2017-11-15
T4206	4206	89070	Zimmer Biomet Holdings Inc	ZMH	2018-04-26	2018-04-26	2018-05-10
T4207	4207	89070	Zimmer Biomet Holdings Inc	ZMH	2018-10-26	2018-10-26	2018-11-09
T4208	4208	89070	Zimmer Biomet Holdings Inc	ZMH	2017-04-27	2017-04-27	2017-05-11
T4209	4209	89070	Zimmer Biomet Holdings Inc	ZMH	2017-07-27	2017-07-27	2017-08-10
T4210	4210	89070	Zimmer Biomet Holdings Inc	ZMH	2018-07-27	2018-07-27	2018-08-10
T4211	4211	89070	Zimmer Biomet Holdings Inc	ZMH	2016-04-28	2016-04-28	2016-05-12
T4212	4212	89070	Zimmer Biomet Holdings Inc	ZMH	2016-01-28	2016-01-28	2016-02-11
T4213	4213	89070	Zimmer Biomet Holdings Inc	ZMH	2016-07-28	2016-07-28	2016-08-11
T4214	4214	89070	Zimmer Biomet Holdings Inc	ZMH	2015-10-29	2015-10-29	2015-11-12
T4215	4215	89070	Zimmer Biomet Holdings Inc	ZMH	2018-01-30	2018-01-30	2018-02-13
T4216	4216	89070	Zimmer Biomet Holdings Inc	ZMH	2017-01-31	2017-01-31	2017-02-14
T4217	4217	89070	Zimmer Biomet Holdings Inc	ZMH	2016-10-31	2016-10-31	2016-11-14
T4218	4218	13788	Zoetis Inc	ZOTS	2018-11-01	2018-11-01	2018-11-15
T4219	4219	13788	Zoetis Inc	ZOTS	2018-08-02	2018-08-02	2018-08-16
T4220	4220	13788	Zoetis Inc	ZOTS	2018-05-02	2018-05-02	2018-05-16
T4221	4221	13788	Zoetis Inc	ZOTS	2017-11-02	2017-11-02	2017-11-16
T4222	4222	13788	Zoetis Inc	ZOTS	2016-08-03	2016-08-03	2016-08-17
T4223	4223	13788	Zoetis Inc	ZOTS	2015-11-03	2015-11-03	2015-11-17
T4224	4224	13788	Zoetis Inc	ZOTS	2016-05-04	2016-05-04	2016-05-18
T4225	4225	13788	Zoetis Inc	ZOTS	2017-05-04	2017-05-04	2017-05-18
T4226	4226	13788	Zoetis Inc	ZOTS	2015-02-11	2015-02-11	2015-02-25
T4227	4227	13788	Zoetis Inc	ZOTS	2018-02-15	2018-02-15	2018-03-01
T4228	4228	13788	Zoetis Inc	ZOTS	2016-02-16	2016-02-16	2016-03-01
T4229	4229	13169	Zynga Inc	ZNGA	2015-08-06	2015-08-06	2015-08-20
T4230	4230	92296	athenahealth Inc	ATNH	2015-02-06	2015-02-06	2015-02-20
T4231	4231	92296	athenahealth Inc	ATNH	2016-10-21	2016-10-21	2016-11-04
T4232	4232	92296	athenahealth Inc	ATNH	2016-07-22	2016-07-22	2016-08-05
T4233	4233	16318	e.l.f. Beauty Inc	019I	2018-08-08	2018-08-08	2018-08-22
